Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-63.58,46.27,ALBANY,8300060,1984-08-01,1984,08,01,,26.0,,15.5,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-02,1984,08,02,,25.0,,17.0,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-03,1984,08,03,,26.0,,13.0,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-04,1984,08,04,,27.0,,15.0,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-05,1984,08,05,,27.0,,17.0,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-06,1984,08,06,,29.5,,15.0,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-07,1984,08,07,,29.0,,19.0,,24.0,,0.0,,6.0,,33.5,,0.0,,33.5,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-08,1984,08,08,,22.5,,19.0,,20.8,,0.0,,2.8,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-09,1984,08,09,,27.0,,13.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-10,1984,08,10,,25.5,,15.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-11,1984,08,11,,29.0,,21.0,,25.0,,0.0,,7.0,,25.0,,0.0,,25.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-12,1984,08,12,,26.0,,22.0,,24.0,,0.0,,6.0,,1.5,,0.0,,1.5,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-13,1984,08,13,,23.0,,18.5,,20.8,,0.0,,2.8,,53.2,,0.0,,53.2,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-14,1984,08,14,,25.0,,21.0,,23.0,,0.0,,5.0,,15.0,,0.0,,15.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-15,1984,08,15,,27.5,,19.5,,23.5,,0.0,,5.5,,9.2,,0.0,,9.2,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-16,1984,08,16,,26.0,,19.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-17,1984,08,17,,21.5,,19.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-18,1984,08,18,,22.5,,13.5,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-19,1984,08,19,,20.5,,14.0,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-20,1984,08,20,,21.0,,13.0,,17.0,,1.0,,0.0,,16.0,,0.0,,16.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-21,1984,08,21,,19.0,,12.0,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-22,1984,08,22,,22.5,,13.0,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-23,1984,08,23,,23.0,,16.0,,19.5,,0.0,,1.5,,2.2,,0.0,,2.2,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-24,1984,08,24,,19.0,,16.0,,17.5,,0.5,,0.0,,10.2,,0.0,,10.2,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-25,1984,08,25,,19.5,,12.0,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-26,1984,08,26,,18.5,,9.5,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-27,1984,08,27,,24.0,,14.5,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-28,1984,08,28,,23.0,,15.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-29,1984,08,29,,24.5,,14.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-30,1984,08,30,,23.5,,18.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-08-31,1984,08,31,,26.0,,18.5,,22.3,,0.0,,4.3,,1.4,,0.0,,1.4,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-01,1984,09,01,,23.0,,16.0,,19.5,,0.0,,1.5,,1.6,,0.0,,1.6,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-02,1984,09,02,,17.0,,13.5,,15.3,,2.7,,0.0,,4.0,,0.0,,4.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-03,1984,09,03,,18.5,,9.0,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-04,1984,09,04,,19.0,,14.0,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-05,1984,09,05,,17.5,,14.0,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-06,1984,09,06,,16.0,,12.5,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-07,1984,09,07,,18.5,,10.0,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-08,1984,09,08,,18.0,,7.0,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-09,1984,09,09,,17.5,,11.5,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-10,1984,09,10,,19.0,,13.0,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-11,1984,09,11,,18.0,,16.0,,17.0,,1.0,,0.0,,22.0,,0.0,,22.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-12,1984,09,12,,18.0,,14.0,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-13,1984,09,13,,15.0,,9.5,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-14,1984,09,14,,18.0,,12.5,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-15,1984,09,15,,13.5,,10.0,,11.8,,6.2,,0.0,,33.0,,0.0,,33.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-16,1984,09,16,,14.0,,8.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-17,1984,09,17,,15.5,,7.0,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-18,1984,09,18,,19.0,,7.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-19,1984,09,19,,16.5,,10.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-20,1984,09,20,,17.0,,11.0,,14.0,,4.0,,0.0,,1.0,,0.0,,1.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-21,1984,09,21,,14.5,,10.0,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-22,1984,09,22,,13.5,,5.5,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-23,1984,09,23,,17.0,,5.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-24,1984,09,24,,23.5,,14.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-25,1984,09,25,,17.5,,6.5,,12.0,,6.0,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-26,1984,09,26,,21.0,,12.5,,16.8,,1.2,,0.0,,18.0,,0.0,,18.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-27,1984,09,27,,17.0,,3.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-28,1984,09,28,,14.5,,4.0,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-29,1984,09,29,,15.5,,6.5,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-09-30,1984,09,30,,10.0,,6.0,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-01,1984,10,01,,14.0,,5.0,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-02,1984,10,02,,12.0,,7.0,,9.5,,8.5,,0.0,,14.0,,0.0,,14.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-03,1984,10,03,,13.0,,7.0,,10.0,,8.0,,0.0,,6.0,,0.0,,6.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-04,1984,10,04,,11.5,,7.0,,9.3,,8.7,,0.0,,6.4,,0.0,,6.4,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-05,1984,10,05,,4.5,,0.0,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-06,1984,10,06,,8.0,,0.0,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-07,1984,10,07,,11.0,,2.0,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-08,1984,10,08,,14.5,,8.5,,11.5,,6.5,,0.0,,4.4,,0.0,,4.4,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-09,1984,10,09,,10.0,,5.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-10,1984,10,10,,9.5,,-1.0,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-11,1984,10,11,,17.0,,5.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-12,1984,10,12,,11.0,,7.0,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-13,1984,10,13,,13.0,,1.0,,7.0,,11.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-14,1984,10,14,,15.5,,3.0,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-15,1984,10,15,,12.5,,4.0,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-16,1984,10,16,,9.0,,5.5,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-17,1984,10,17,,10.0,,5.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-18,1984,10,18,,12.0,,5.0,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-19,1984,10,19,,16.5,,6.0,,11.3,,6.7,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-20,1984,10,20,,17.0,,6.0,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-21,1984,10,21,,14.0,,6.0,,10.0,,8.0,,0.0,,6.6,,0.0,,6.6,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-22,1984,10,22,,14.0,,9.0,,11.5,,6.5,,0.0,,3.0,,0.0,,3.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-23,1984,10,23,,12.5,,7.0,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-24,1984,10,24,,12.0,,3.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-25,1984,10,25,,12.5,,5.0,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-26,1984,10,26,,6.0,,1.0,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-27,1984,10,27,,8.0,,-4.0,E,2.0,,16.0,,0.0,,4.0,,0.0,,4.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-28,1984,10,28,,13.0,,4.0,,8.5,,9.5,,0.0,,3.5,,0.0,,3.5,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-29,1984,10,29,,12.5,,6.0,,9.3,,8.7,,0.0,,4.3,,0.0,,4.3,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-30,1984,10,30,,10.0,,-1.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-10-31,1984,10,31,,10.5,,1.0,,5.8,,12.2,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-01,1984,11,01,,14.5,,2.0,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-02,1984,11,02,,14.5,,2.0,,8.3,,9.7,,0.0,,6.0,,0.0,,6.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-03,1984,11,03,,3.0,,1.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-04,1984,11,04,,8.5,,-4.5,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-05,1984,11,05,,14.5,,2.5,,8.5,,9.5,,0.0,,2.4,,0.0,,2.4,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-06,1984,11,06,,11.0,,8.5,,9.8,,8.2,,0.0,,1.6,,0.0,,1.6,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-07,1984,11,07,,5.0,,1.0,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-08,1984,11,08,,3.0,,-1.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-09,1984,11,09,,7.0,,-5.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-10,1984,11,10,,10.0,,-2.0,,4.0,,14.0,,0.0,,6.6,,0.0,,6.6,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-11,1984,11,11,,14.0,,5.0,,9.5,,8.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-12,1984,11,12,,14.5,,10.5,,12.5,,5.5,,0.0,,1.0,,0.0,,1.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-13,1984,11,13,,9.5,,8.0,,8.8,,9.2,,0.0,,16.2,,0.0,,16.2,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-14,1984,11,14,,6.0,,2.0,,4.0,,14.0,,0.0,,2.0,,5.0,,7.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-15,1984,11,15,,7.0,,-1.0,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-16,1984,11,16,,10.5,,1.0,,5.8,,12.2,,0.0,,1.0,,0.0,,1.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-17,1984,11,17,,5.0,,3.5,,4.3,,13.7,,0.0,,5.2,,0.0,,5.2,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-18,1984,11,18,,2.0,,-2.0,,0.0,,18.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-19,1984,11,19,,-3.0,,-4.0,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-20,1984,11,20,,-2.0,,-6.0,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-21,1984,11,21,,4.5,,-4.0,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-22,1984,11,22,,3.0,,-1.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-23,1984,11,23,,6.0,,-2.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-24,1984,11,24,,2.5,,-1.0,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-25,1984,11,25,,1.5,,-2.0,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-26,1984,11,26,,4.0,,-3.0,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-27,1984,11,27,,8.0,,-3.0,E,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-28,1984,11,28,,6.0,,-1.0,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-29,1984,11,29,,6.0,,1.0,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-11-30,1984,11,30,,8.0,,1.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-01,1984,12,01,,7.0,,2.0,,4.5,,13.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-02,1984,12,02,,3.0,,1.0,,2.0,,16.0,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-03,1984,12,03,,6.0,,-1.0,,2.5,,15.5,,0.0,,5.0,E,0.0,,5.0,E,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-04,1984,12,04,,3.0,,1.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-05,1984,12,05,,-2.0,,-5.0,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-06,1984,12,06,,9.0,E,-5.0,,2.0,,16.0,,0.0,,5.0,,5.0,,10.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-07,1984,12,07,,1.0,E,-5.0,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-08,1984,12,08,,-2.0,,-13.0,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-09,1984,12,09,,-2.0,,-9.0,,-5.5,,23.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-10,1984,12,10,,6.0,,-9.0,,-1.5,,19.5,,0.0,,5.0,,0.0,,5.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-11,1984,12,11,,5.0,,-1.0,,2.0,,16.0,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-12,1984,12,12,,7.0,,0.0,,3.5,,14.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-13,1984,12,13,,7.5,,4.0,,5.8,,12.2,,0.0,,4.0,,0.0,,4.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-14,1984,12,14,,-5.0,,-7.0,,-6.0,,24.0,,0.0,,0.0,,3.0,,3.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-15,1984,12,15,,-5.0,,-9.0,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-16,1984,12,16,,6.0,,-9.0,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-17,1984,12,17,,8.0,,1.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-18,1984,12,18,,3.0,,-3.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-19,1984,12,19,,-2.0,,-3.0,,-2.5,,20.5,,0.0,,0.0,,7.0,,7.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-20,1984,12,20,,3.0,,-3.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-21,1984,12,21,,-3.0,,-7.0,,-5.0,,23.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-22,1984,12,22,,5.0,,-9.0,,-2.0,,20.0,,0.0,,5.0,,2.0,,7.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-23,1984,12,23,,3.0,,-3.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-24,1984,12,24,,7.5,,-6.0,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-25,1984,12,25,,7.0,,-7.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-26,1984,12,26,,-5.0,,-10.0,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-27,1984,12,27,,-13.5,,-22.0,,-17.8,,35.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-28,1984,12,28,,0.0,,-20.0,,-10.0,,28.0,,0.0,,0.0,,2.5,,2.5,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-29,1984,12,29,,2.0,E,-9.0,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-30,1984,12,30,,-5.0,,-9.0,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1984-12-31,1984,12,31,,-8.0,,-14.0,,-11.0,,29.0,,0.0,,0.0,,1.5,,1.5,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-01,1985,01,01,,-1.0,,-14.0,,-7.5,,25.5,,0.0,,0.0,,5.0,,5.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-02,1985,01,02,,0.0,,-13.0,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-03,1985,01,03,,-9.0,,-10.0,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-04,1985,01,04,,-7.0,,-14.0,,-10.5,,28.5,,0.0,,0.0,,1.0,,1.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-05,1985,01,05,,-2.0,,-9.0,,-5.5,,23.5,,0.0,,0.0,,13.0,,13.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-06,1985,01,06,,-13.5,,-16.0,,-14.8,,32.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-07,1985,01,07,,-8.5,,-20.0,,-14.3,,32.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-08,1985,01,08,,-11.0,,-19.0,,-15.0,,33.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-09,1985,01,09,,-13.0,,-16.0,,-14.5,,32.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-10,1985,01,10,,-8.0,,-17.0,,-12.5,,30.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-11,1985,01,11,,-8.0,,-16.0,,-12.0,,30.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-12,1985,01,12,,-7.5,,-17.0,,-12.3,,30.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-13,1985,01,13,,-8.0,,-14.0,,-11.0,,29.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-14,1985,01,14,,-1.0,,-13.0,,-7.0,,25.0,,0.0,,0.0,,5.0,,5.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-15,1985,01,15,,-1.0,,-7.0,,-4.0,,22.0,,0.0,,0.0,,15.0,,15.0,,,,,,,
-63.58,46.27,ALBANY,8300060,1985-01-16,1985,01,16,,-10.0,,-13.0,,-11.5,,29.5,,0.0,,0.0,,20.0,,20.0,,,,,,,
